timestamp,zone_id,zone,energy_kwh,temperature_c,efficiency_pct,co2_kg,cost_usd,production_units,status
2025-11-15 21:05:22,quality,Quality Control,246.62,21.47,94.33,57.46,29.59,630,green
2025-11-15 21:05:22,paint,Paint Shop,831.56,173.73,85.85,193.75,99.79,574,green
2025-11-15 22:05:22,assembly,General Assembly,488.89,27.03,85.98,113.91,58.67,601,green
2025-11-15 22:05:22,powertrain,Powertrain Assembly,377.48,35.04,89.33,87.95,45.3,625,green
2025-11-15 22:05:22,body_shop,Body Shop (BIW),541.74,51.92,87.47,126.23,65.01,612,green
2025-11-15 22:05:22,quality,Quality Control,228.37,22.24,70.76740745019482,53.21,27.4,638,red
2025-11-15 22:05:22,paint,Paint Shop,830.35,178.82,83.01,193.47,99.64,581,green
2025-11-15 22:05:22,logistics,Logistics,175.73,18.76,92.61,40.94,21.09,648,green
2025-11-15 22:05:22,stamping,Stamping Shop,314.42,67.77,89.51,73.26,37.73,626,green
2025-11-15 23:05:22,logistics,Logistics,211.96,21.04,90.08,49.39,25.44,655,green
2025-11-15 23:05:22,paint,Paint Shop,874.06,172.32,82.0,203.66,104.89,596,green
2025-11-15 23:05:22,quality,Quality Control,232.83,20.08,92.09,54.25,27.94,669,green
2025-11-15 23:05:22,powertrain,Powertrain Assembly,393.44,34.12,87.58,91.67,47.21,636,green
2025-11-15 23:05:22,assembly,General Assembly,449.86,26.13,84.31,104.82,53.98,613,green
2025-11-15 23:05:22,stamping,Stamping Shop,312.31,66.31,93.8,72.77,37.48,682,green
2025-11-15 23:05:22,body_shop,Body Shop (BIW),603.16,55.22,85.11,140.54,72.38,618,green
2025-11-16 00:05:22,quality,Quality Control,231.21,23.06,89.23,53.87,27.75,668,green
2025-11-16 00:05:22,logistics,Logistics,220.03,20.45,88.03,51.27,26.4,659,green
2025-11-16 00:05:22,body_shop,Body Shop (BIW),604.21,52.88,86.25,140.78,72.5,646,green
2025-11-16 00:05:22,paint,Paint Shop,909.95,200.19,83.92,212.02,109.19,629,green
2025-11-16 00:05:22,stamping,Stamping Shop,343.74,68.73,87.98,80.09,41.25,659,green
2025-11-16 00:05:22,powertrain,Powertrain Assembly,403.25,32.57,88.01,93.96,48.39,659,green
2025-11-16 00:05:22,assembly,General Assembly,491.0,23.87,87.57,114.4,58.92,656,green
2025-11-16 01:05:22,powertrain,Powertrain Assembly,386.15,36.24,87.48,89.97,46.34,670,green
2025-11-16 01:05:22,paint,Paint Shop,858.58,189.3,85.66,200.05,103.03,656,green
2025-11-16 01:05:22,stamping,Stamping Shop,320.62,68.33,89.51,74.71,38.47,685,green
2025-11-16 01:05:22,logistics,Logistics,224.16,19.54,92.91,52.23,26.9,711,green
2025-11-16 01:05:22,quality,Quality Control,363.73019431287406,22.76,93.48,77.3951855291505,27.49,716,green
2025-11-16 01:05:22,assembly,General Assembly,478.15,22.52,84.2,111.41,57.38,645,green
2025-11-16 01:05:22,body_shop,Body Shop (BIW),601.09,56.3,82.82,140.05,72.13,634,green
2025-11-16 02:05:22,paint,Paint Shop,911.53,191.68,83.76,212.39,109.38,650,green
2025-11-16 02:05:22,powertrain,Powertrain Assembly,394.26,34.1,90.34,91.86,47.31,701,green
2025-11-16 02:05:22,logistics,Logistics,238.24,20.0,90.22,55.51,28.59,700,green
2025-11-16 02:05:22,stamping,Stamping Shop,334.32,67.73,88.91,77.9,40.12,690,green
2025-11-16 02:05:22,assembly,General Assembly,508.46,25.9,87.31,118.47,61.02,678,green
2025-11-16 02:05:22,body_shop,Body Shop (BIW),595.77,54.68,88.2,138.82,71.49,684,green
2025-11-16 02:05:22,quality,Quality Control,238.76,32.059813804962786,90.55,55.63,28.65,703,green
2025-11-16 03:05:22,stamping,Stamping Shop,350.65,67.35,89.52,81.7,42.08,698,green
2025-11-16 03:05:22,logistics,Logistics,197.42,19.56,92.26,46.0,23.69,719,green
2025-11-16 03:05:22,quality,Quality Control,237.94,22.32,91.31,55.44,28.55,712,green
2025-11-16 03:05:22,powertrain,Powertrain Assembly,449.77,37.15,87.11,104.8,53.97,679,green
2025-11-16 03:05:22,body_shop,Body Shop (BIW),603.02,54.9,87.14,140.5,72.36,679,green
2025-11-16 03:05:22,assembly,General Assembly,522.79,24.48,87.43,121.81,62.74,681,green
2025-11-16 03:05:22,paint,Paint Shop,867.84,180.95,84.68,202.21,104.14,660,green
2025-11-16 04:05:22,logistics,Logistics,214.55,19.37,91.9,49.99,25.75,713,green
2025-11-16 04:05:22,stamping,Stamping Shop,363.02,70.87,90.55,84.58,43.56,703,green
2025-11-16 04:05:22,powertrain,Powertrain Assembly,431.83,35.21,88.51,100.62,51.82,687,green
2025-11-16 04:05:22,quality,Quality Control,248.99,21.86,91.44,58.01,29.88,710,green
2025-11-16 04:05:22,body_shop,Body Shop (BIW),643.65,51.33,83.41,149.97,77.24,647,green
2025-11-16 04:05:22,paint,Paint Shop,936.77,181.34,81.92,218.27,112.41,636,green
2025-11-16 04:05:22,assembly,General Assembly,568.48,26.8,87.57,132.46,68.22,679,green
2025-11-16 05:05:22,quality,Quality Control,268.3,22.44,91.54,62.51,32.2,701,green
2025-11-16 05:05:22,logistics,Logistics,202.06,19.67,91.37,47.08,24.25,700,green
2025-11-16 05:05:22,powertrain,Powertrain Assembly,417.34,33.51,87.64,97.24,50.08,671,green
2025-11-16 05:05:22,body_shop,Body Shop (BIW),559.89,56.98,85.22,130.45,67.19,653,green
2025-11-16 05:05:22,stamping,Stamping Shop,352.56,68.0,87.55,82.15,42.31,670,green
2025-11-16 05:05:22,assembly,General Assembly,519.22,25.62,86.61,120.98,62.31,663,green
2025-11-16 05:05:22,paint,Paint Shop,890.71,188.28,82.73,207.54,106.89,633,green
2025-11-16 06:05:22,body_shop,Body Shop (BIW),609.82,57.14,88.46,142.09,73.18,663,green
2025-11-16 06:05:22,logistics,Logistics,194.82,18.98,89.54,45.39,23.38,671,green
2025-11-16 06:05:22,quality,Quality Control,236.62,21.3,94.89,55.13,28.39,711,green
2025-11-16 06:05:22,powertrain,Powertrain Assembly,388.17,32.96,90.17,90.44,46.58,675,green
2025-11-16 06:05:22,paint,Paint Shop,923.77,181.15,79.19,215.24,110.85,593,green
2025-11-16 06:05:22,stamping,Stamping Shop,334.79,63.72,86.32,78.01,40.17,647,green
2025-11-16 06:05:22,assembly,General Assembly,510.8,25.28,85.76,119.02,61.3,642,green
2025-11-16 07:05:22,powertrain,Powertrain Assembly,389.7,36.59,86.27,90.8,46.76,627,green
2025-11-16 07:05:22,paint,Paint Shop,856.75,193.62,83.59,199.62,102.81,607,green
2025-11-16 07:05:22,body_shop,Body Shop (BIW),608.86,53.74,88.99,141.87,73.06,647,green
2025-11-16 07:05:22,logistics,Logistics,181.61,20.05,95.97,42.31,21.79,697,green
2025-11-16 07:05:22,stamping,Stamping Shop,322.55,62.03,93.24,75.15,38.71,678,green
2025-11-16 07:05:22,quality,Quality Control,245.04,22.88,94.28,57.09,29.4,685,green
2025-11-16 07:05:22,assembly,General Assembly,503.31,22.88,85.78,117.27,60.4,623,green
2025-11-16 08:05:22,assembly,General Assembly,486.33,25.44,86.94,113.31,58.36,608,green
2025-11-16 08:05:22,quality,Quality Control,225.01,21.6,89.64,52.43,27.0,627,green
2025-11-16 08:05:22,logistics,Logistics,197.95,19.24,95.29,46.12,23.75,667,green
2025-11-16 08:05:22,paint,Paint Shop,827.97,187.54,79.79,192.92,99.36,558,green
2025-11-16 08:05:22,powertrain,Powertrain Assembly,395.86,35.74,89.32,92.24,47.5,625,green
2025-11-16 08:05:22,body_shop,Body Shop (BIW),579.4,50.95,82.77,135.0,69.53,579,green
2025-11-16 08:05:22,stamping,Stamping Shop,312.77,64.51,88.36,72.87,37.53,618,green
2025-11-16 09:05:22,assembly,General Assembly,458.83,23.53,83.98,106.91,55.06,561,green
2025-11-16 09:05:22,paint,Paint Shop,769.48,187.67,79.19,179.29,92.34,529,green
2025-11-16 09:05:22,powertrain,Powertrain Assembly,356.53,32.58,84.91,83.07,42.78,567,green
2025-11-16 09:05:22,body_shop,Body Shop (BIW),505.09,54.76,84.78,117.69,60.61,567,green
2025-11-16 09:05:22,logistics,Logistics,187.26,20.82,92.57,43.63,22.47,619,green
2025-11-16 09:05:22,stamping,Stamping Shop,307.47,69.57,92.53,71.64,36.9,618,green
2025-11-16 09:05:22,quality,Quality Control,215.47,22.13,88.65,50.21,25.86,592,green
2025-11-16 10:05:22,logistics,Logistics,165.97,21.09,94.32,38.67,19.92,599,green
2025-11-16 10:05:22,stamping,Stamping Shop,316.73,62.24,93.88,73.8,38.01,596,green
2025-11-16 10:05:22,body_shop,Body Shop (BIW),503.68,56.82,83.9,117.36,60.44,532,green
2025-11-16 10:05:22,assembly,General Assembly,467.87,24.33,85.11,109.01,56.14,540,green
2025-11-16 10:05:22,paint,Paint Shop,753.51,186.87,80.13,175.57,90.42,508,green
2025-11-16 10:05:22,powertrain,Powertrain Assembly,346.28,34.63,88.05,80.68,41.55,559,green
2025-11-16 10:05:22,quality,Quality Control,205.92,21.78,90.6,47.98,24.71,575,green
2025-11-16 11:05:22,logistics,Logistics,95.67,18.66,89.66,22.29,11.48,324,green
2025-11-16 11:05:22,stamping,Stamping Shop,173.37,71.54,87.4,40.4,20.8,316,green
2025-11-16 11:05:22,powertrain,Powertrain Assembly,204.3,35.69,89.29,47.6,24.52,323,green
2025-11-16 11:05:22,paint,Paint Shop,419.2,187.19,83.02,97.67,50.3,300,green
2025-11-16 11:05:22,quality,Quality Control,100.67,23.27,87.53,23.46,12.08,316,green
2025-11-16 11:05:22,body_shop,Body Shop (BIW),287.01,55.93,87.37,66.87,34.44,316,green
2025-11-16 11:05:22,assembly,General Assembly,261.63,24.09,84.84,60.96,31.4,307,green
2025-11-16 12:05:22,assembly,General Assembly,217.53,25.77,87.79,50.68,26.1,286,green
2025-11-16 12:05:22,quality,Quality Control,104.51,22.41,95.16,24.35,12.54,310,green
2025-11-16 12:05:22,paint,Paint Shop,404.22,199.66,85.55,94.18,48.51,279,green
2025-11-16 12:05:22,powertrain,Powertrain Assembly,193.12,34.98,88.23,45.0,23.17,288,green
2025-11-16 12:05:22,logistics,Logistics,98.03,24.319631008058884,95.61,22.84,11.76,312,green
2025-11-16 12:05:22,body_shop,Body Shop (BIW),256.11,54.94,85.63,59.67,30.73,279,green
2025-11-16 12:05:22,stamping,Stamping Shop,151.79,65.82,86.15,35.37,18.21,281,green
2025-11-16 13:05:22,stamping,Stamping Shop,182.49,62.65,92.02,42.52,21.9,351,green
2025-11-16 13:05:22,logistics,Logistics,107.21,18.97,88.75,24.98,12.87,338,green
2025-11-16 13:05:22,assembly,General Assembly,250.94,25.13,88.85,58.47,30.11,339,green
2025-11-16 13:05:22,body_shop,Body Shop (BIW),315.84,57.28,88.44,73.59,37.9,337,green
2025-11-16 13:05:22,paint,Paint Shop,439.21,187.42,82.6,102.33,52.7,315,green
2025-11-16 13:05:22,powertrain,Powertrain Assembly,219.52,34.6,88.6,51.15,26.34,338,green
2025-11-16 13:05:22,quality,Quality Control,122.19,22.63,96.9,28.47,14.66,370,green
2025-11-16 14:05:22,stamping,Stamping Shop,149.74,67.9,88.55,34.89,17.97,277,green
2025-11-16 14:05:22,assembly,General Assembly,223.12,27.12,84.11,51.99,26.77,263,green
2025-11-16 14:05:22,quality,Quality Control,103.79,21.88,90.69,24.18,12.45,284,green
2025-11-16 14:05:22,logistics,Logistics,92.14,18.85,92.4,21.47,11.06,289,green
2025-11-16 14:05:22,powertrain,Powertrain Assembly,162.75,34.1,88.33,37.92,19.53,277,green
2025-11-16 14:05:22,body_shop,Body Shop (BIW),266.94,56.57,86.24,62.2,32.03,270,green
2025-11-16 14:05:22,paint,Paint Shop,374.05,183.73,83.36,87.15,44.89,261,green
2025-11-16 15:05:22,logistics,Logistics,97.98,20.79,90.14,22.83,11.76,289,green
2025-11-16 15:05:22,assembly,General Assembly,222.56,25.15,83.24,51.86,26.71,267,green
2025-11-16 15:05:22,body_shop,Body Shop (BIW),264.34,53.42,86.4,61.59,31.72,277,green
2025-11-16 15:05:22,quality,Quality Control,102.95,21.96,93.03,23.99,12.35,298,green
2025-11-16 15:05:22,stamping,Stamping Shop,145.59,66.88,89.49,33.92,17.47,287,green
2025-11-16 15:05:22,powertrain,Powertrain Assembly,182.05,34.57,85.02,42.42,21.85,273,green
2025-11-16 15:05:22,paint,Paint Shop,385.95,177.77,84.24,89.93,46.31,270,green
2025-11-16 16:05:22,quality,Quality Control,109.56,22.82,96.62,25.53,13.15,332,green
2025-11-16 16:05:22,assembly,General Assembly,231.66,25.77,86.36,53.98,27.8,297,green
2025-11-16 16:05:22,logistics,Logistics,102.6,20.51,90.4,23.91,12.31,311,green
2025-11-16 16:05:22,stamping,Stamping Shop,143.48,61.84,92.95,33.43,17.22,320,green
2025-11-16 16:05:22,powertrain,Powertrain Assembly,170.04,34.0,89.69,39.62,20.4,308,green
2025-11-16 16:05:22,body_shop,Body Shop (BIW),289.86,53.78,84.15,67.54,34.78,289,green
2025-11-16 16:05:22,paint,Paint Shop,407.07,180.62,83.07,94.85,48.85,286,green
2025-11-16 17:05:22,quality,Quality Control,131.62,22.26,92.27,30.67,15.79,352,green
2025-11-16 17:05:22,body_shop,Body Shop (BIW),300.07,54.7,89.63,69.92,36.01,342,green
2025-11-16 17:05:22,stamping,Stamping Shop,173.97,65.87,95.39,40.54,20.88,364,green
2025-11-16 17:05:22,paint,Paint Shop,433.65,184.46,81.52,101.04,52.04,311,green
2025-11-16 17:05:22,powertrain,Powertrain Assembly,212.5,35.24,84.58,49.51,25.5,323,green
2025-11-16 17:05:22,logistics,Logistics,113.92,19.04,91.16,26.54,13.67,348,green
2025-11-16 17:05:22,assembly,General Assembly,269.61,26.05,86.59,62.82,32.35,331,green
2025-11-16 18:05:22,quality,Quality Control,108.38,20.74,94.12,25.25,13.01,343,green
2025-11-16 18:05:22,body_shop,Body Shop (BIW),299.31,59.76,86.28,69.74,35.92,314,green
2025-11-16 18:05:22,stamping,Stamping Shop,168.85,71.61,92.86,39.34,20.26,338,green
2025-11-16 18:05:22,assembly,General Assembly,250.03,23.77,86.87,58.26,30.0,316,green
2025-11-16 18:05:22,paint,Paint Shop,427.32,195.57,82.49,99.57,51.28,300,green
2025-11-16 18:05:22,powertrain,Powertrain Assembly,201.9,33.87,86.68,47.04,24.23,316,green
2025-11-16 18:05:22,logistics,Logistics,105.48,19.12,90.44,24.58,12.66,329,green
2025-11-16 19:05:22,powertrain,Powertrain Assembly,326.34,35.1,88.15,76.04,39.16,528,green
2025-11-16 19:05:22,body_shop,Body Shop (BIW),462.13,57.75,86.0,107.68,55.46,516,green
2025-11-16 19:05:22,assembly,General Assembly,373.64,23.93,83.5,87.06,44.84,500,green
2025-11-16 19:05:22,quality,Quality Control,184.82,20.56,92.08,43.06,22.18,552,green
2025-11-16 19:05:22,logistics,Logistics,160.69,21.44,92.86,37.44,19.28,557,green
2025-11-16 19:05:22,paint,Paint Shop,754.39,182.36,83.02,175.77,90.53,498,green
2025-11-16 19:05:22,stamping,Stamping Shop,267.75,65.7,91.49,62.39,32.13,548,green
2025-11-16 20:05:22,assembly,General Assembly,467.57,25.92,83.72,108.94,56.11,531,green
2025-11-16 20:05:22,body_shop,Body Shop (BIW),516.7,54.29,88.9,120.39,62.0,564,green
2025-11-16 20:05:22,paint,Paint Shop,749.52,188.79,82.97,174.64,89.94,526,green
2025-11-16 20:05:22,powertrain,Powertrain Assembly,361.15,32.49,87.39,84.15,43.34,555,green
2025-11-16 20:05:22,logistics,Logistics,181.51,18.34,90.73,42.29,21.78,576,green
2025-11-16 20:05:22,quality,Quality Control,194.87,22.41,90.96,45.4,23.38,577,green
2025-11-16 20:05:22,stamping,Stamping Shop,260.74,68.52,87.01,60.75,31.29,552,green
2025-11-16 21:05:22,body_shop,Body Shop (BIW),528.73,59.25,88.24,123.19,63.45,590,green
2025-11-16 21:05:22,powertrain,Powertrain Assembly,362.43,35.58,89.05,84.45,43.49,595,green
2025-11-16 21:05:22,quality,Quality Control,220.76,21.61,90.79,51.44,26.49,607,green
2025-11-16 21:05:22,assembly,General Assembly,666.7099388961784,25.09,85.75,168.02916819467083,50.73,573,green
2025-11-16 21:05:22,logistics,Logistics,207.5,20.72,88.25,48.35,24.9,590,green
2025-11-16 21:05:22,paint,Paint Shop,839.06,203.29,83.07,195.5,100.69,555,green
2025-11-16 21:05:22,stamping,Stamping Shop,271.17,67.79,91.89,63.18,32.54,614,green
2025-11-16 22:05:22,stamping,Stamping Shop,338.59,66.42,90.24,78.89,40.63,631,green
2025-11-16 22:05:22,logistics,Logistics,191.45,19.02,89.13,44.61,22.97,623,green
2025-11-16 22:05:22,quality,Quality Control,226.81,23.42,93.88,52.85,27.22,657,green
2025-11-16 22:05:22,paint,Paint Shop,775.74,175.73,81.12,180.75,93.09,567,green
2025-11-16 22:05:22,assembly,General Assembly,454.28,23.78,87.31,105.85,54.51,611,green
2025-11-16 22:05:22,body_shop,Body Shop (BIW),566.49,50.98,86.72,131.99,67.98,607,green
2025-11-16 22:05:22,powertrain,Powertrain Assembly,350.83,35.2,88.07,81.74,42.1,616,green
2025-11-16 23:05:22,assembly,General Assembly,473.24,26.47,88.4,110.26,56.79,642,green
2025-11-16 23:05:22,body_shop,Body Shop (BIW),633.77,57.28,85.08,147.67,76.05,618,green
2025-11-16 23:05:22,quality,Quality Control,235.08,20.78,95.64,54.77,28.21,695,green
2025-11-16 23:05:22,paint,Paint Shop,847.94,179.79,84.15,197.57,101.75,612,green
2025-11-16 23:05:22,stamping,Stamping Shop,331.48,64.87,88.44,77.23,39.78,643,green
2025-11-16 23:05:22,powertrain,Powertrain Assembly,391.21,36.97,87.31,91.15,46.95,634,green
2025-11-16 23:05:22,logistics,Logistics,196.57,20.96,89.05,45.8,23.59,647,green
2025-11-17 00:05:22,logistics,Logistics,198.01,19.77,92.02,46.14,23.76,689,green
2025-11-17 00:05:22,assembly,General Assembly,477.31,25.61,87.93,111.21,57.28,659,green
2025-11-17 00:05:22,powertrain,Powertrain Assembly,398.37,34.71,89.26,92.82,47.8,669,green
2025-11-17 00:05:22,stamping,Stamping Shop,338.13,67.42,87.08,78.79,40.58,652,green
2025-11-17 00:05:22,quality,Quality Control,245.41,21.58,94.47,57.18,29.45,708,green
2025-11-17 00:05:22,body_shop,Body Shop (BIW),610.62,54.18,91.25,142.27,73.27,684,green
2025-11-17 00:05:22,paint,Paint Shop,871.68,185.48,81.3,203.1,104.6,609,green
2025-11-17 01:05:22,powertrain,Powertrain Assembly,431.09,34.04,87.26,100.44,51.73,668,green
2025-11-17 01:05:22,body_shop,Body Shop (BIW),602.45,56.49,88.97,140.37,72.29,681,green
2025-11-17 01:05:22,quality,Quality Control,245.91,22.4,90.94,57.3,29.51,696,green
2025-11-17 01:05:22,stamping,Stamping Shop,351.24,61.12,90.42,81.84,42.15,692,green
2025-11-17 01:05:22,assembly,General Assembly,503.53,23.42,86.04,117.32,60.42,659,green
2025-11-17 01:05:22,logistics,Logistics,205.61,20.1,95.25,47.91,24.67,729,green
2025-11-17 01:05:22,paint,Paint Shop,932.67,171.02,83.07,217.31,111.92,636,green
2025-11-17 02:05:22,body_shop,Body Shop (BIW),620.15,52.49,84.4,144.49,74.42,655,green
2025-11-17 02:05:22,powertrain,Powertrain Assembly,416.88,32.42,85.97,97.13,50.03,667,green
2025-11-17 02:05:22,assembly,General Assembly,493.97,23.33,82.96,115.09,59.28,644,green
2025-11-17 02:05:22,quality,Quality Control,248.44,21.82,90.58,57.89,29.81,703,green
2025-11-17 02:05:22,paint,Paint Shop,906.05,186.45,81.06,211.11,108.73,629,green
2025-11-17 02:05:22,stamping,Stamping Shop,373.03,64.81,90.51,86.92,44.76,702,green
2025-11-17 02:05:22,logistics,Logistics,200.68,19.07,95.51,46.76,24.08,741,green
2025-11-17 03:05:22,quality,Quality Control,242.24,22.94,93.6,56.44,29.07,730,green
2025-11-17 03:05:22,body_shop,Body Shop (BIW),664.86,48.65,84.48,154.91,79.78,658,green
2025-11-17 03:05:22,assembly,General Assembly,499.82,25.37,88.25,116.46,59.98,688,green
2025-11-17 03:05:22,powertrain,Powertrain Assembly,399.9,34.63,86.76,93.18,47.99,676,green
2025-11-17 03:05:22,logistics,Logistics,217.44,19.76,95.73,50.66,26.09,746,green
2025-11-17 03:05:22,stamping,Stamping Shop,350.81,58.77,87.67,81.74,42.1,683,green
2025-11-17 03:05:22,paint,Paint Shop,924.65,191.31,82.62,215.44,110.96,644,green
2025-11-17 04:05:22,logistics,Logistics,206.75,21.57,90.75,48.17,24.81,704,green
2025-11-17 04:05:22,paint,Paint Shop,955.44,190.2,78.91,222.62,114.65,612,green
2025-11-17 04:05:22,quality,Quality Control,255.76,21.16,96.69,59.59,30.69,750,green
2025-11-17 04:05:22,powertrain,Powertrain Assembly,406.86,36.29,89.7,94.8,48.82,696,green
2025-11-17 04:05:22,stamping,Stamping Shop,361.09,62.74,88.84,84.13,43.33,689,green
2025-11-17 04:05:22,assembly,General Assembly,538.56,24.32,84.42,125.48,64.63,655,green
2025-11-17 04:05:22,body_shop,Body Shop (BIW),612.75,55.67,91.13,142.77,73.53,707,green
2025-11-17 05:05:22,assembly,General Assembly,481.28,26.08,84.02,112.14,57.75,643,green
2025-11-17 05:05:22,powertrain,Powertrain Assembly,464.94,32.83,86.8,108.33,55.79,665,green
2025-11-17 05:05:22,stamping,Stamping Shop,328.37,62.06,89.53,76.51,39.4,686,green
2025-11-17 05:05:22,body_shop,Body Shop (BIW),616.76,54.72,88.57,143.71,74.01,678,green
2025-11-17 05:05:22,logistics,Logistics,224.36,20.5,91.78,52.28,26.92,703,green
2025-11-17 05:05:22,quality,Quality Control,249.35,22.4,96.09,58.1,29.92,736,green
2025-11-17 05:05:22,paint,Paint Shop,932.51,178.98,81.15,217.28,111.9,621,green
2025-11-17 06:05:22,quality,Quality Control,246.35,21.36,94.0,57.4,29.56,704,green
2025-11-17 06:05:22,assembly,General Assembly,501.92,23.96,86.48,116.95,60.23,648,green
2025-11-17 06:05:22,logistics,Logistics,186.7,20.58,92.81,43.5,22.4,695,green
2025-11-17 06:05:22,body_shop,Body Shop (BIW),678.28,52.03,87.54,158.04,81.39,656,green
2025-11-17 06:05:22,powertrain,Powertrain Assembly,396.55,36.2,86.5,92.4,47.59,648,green
2025-11-17 06:05:22,stamping,Stamping Shop,322.01,61.99,89.01,75.03,38.64,667,green
2025-11-17 06:05:22,paint,Paint Shop,799.43,178.34,83.66,186.27,95.93,627,green
2025-11-17 07:05:22,powertrain,Powertrain Assembly,391.8,33.92,86.31,91.29,47.02,627,green
2025-11-17 07:05:22,assembly,General Assembly,493.64,25.03,88.54,115.02,59.24,643,green
2025-11-17 07:05:22,quality,Quality Control,248.62,22.6,95.24,57.93,29.83,692,green
2025-11-17 07:05:22,body_shop,Body Shop (BIW),586.74,55.21,84.94,136.71,70.41,617,green
2025-11-17 07:05:22,logistics,Logistics,204.35,20.11,88.62,47.61,24.52,644,green
2025-11-17 07:05:22,stamping,Stamping Shop,305.47,70.94,89.8,71.17,36.66,653,green
2025-11-17 07:05:22,paint,Paint Shop,855.11,184.56,79.09,199.24,102.61,575,green
2025-11-17 08:05:22,powertrain,Powertrain Assembly,398.15,35.8,91.19,92.77,47.78,638,green
2025-11-17 08:05:22,paint,Paint Shop,866.16,178.24,89.66,201.81,103.94,627,green
2025-11-17 08:05:22,stamping,Stamping Shop,302.9,66.25,91.4,70.58,36.35,639,green
2025-11-17 08:05:22,quality,Quality Control,215.97,21.15,91.54,50.32,25.92,640,green
2025-11-17 08:05:22,assembly,General Assembly,458.97,23.6,86.96,106.94,55.08,608,green
2025-11-17 08:05:22,logistics,Logistics,194.67,20.82,89.35,45.36,23.36,625,green
2025-11-17 08:05:22,body_shop,Body Shop (BIW),569.78,51.43,86.59,132.76,68.37,606,green
2025-11-17 09:05:22,quality,Quality Control,237.89,21.31,88.94,55.43,28.55,594,green
2025-11-17 09:05:22,paint,Paint Shop,796.91,185.67,79.78,185.68,95.63,533,green
2025-11-17 09:05:22,body_shop,Body Shop (BIW),494.76,54.27,89.02,115.28,59.37,595,green
2025-11-17 09:05:22,powertrain,Powertrain Assembly,375.95,39.55,88.5,87.6,45.11,591,green
2025-11-17 09:05:22,stamping,Stamping Shop,283.69,67.39,86.43,66.1,34.04,578,green
2025-11-17 09:05:22,assembly,General Assembly,445.03,25.44,86.27,103.69,53.4,577,green
2025-11-17 09:05:22,logistics,Logistics,174.71,19.9,92.35,40.71,20.96,617,green
2025-11-17 10:05:22,paint,Paint Shop,761.19,183.92,81.42,177.36,91.34,517,green
2025-11-17 10:05:22,quality,Quality Control,202.98,22.31,93.36,47.29,24.36,592,green
2025-11-17 10:05:22,assembly,General Assembly,461.24,26.61,86.03,107.47,55.35,546,green
2025-11-17 10:05:22,body_shop,Body Shop (BIW),514.29,56.58,85.87,119.83,61.71,545,green
2025-11-17 10:05:22,powertrain,Powertrain Assembly,340.1,36.01,89.49,79.24,40.81,568,green
2025-11-17 10:05:22,stamping,Stamping Shop,295.06,66.09,91.45,68.75,35.41,580,green
2025-11-17 10:05:22,logistics,Logistics,180.04,19.68,93.1,41.95,21.6,591,green
2025-11-17 11:05:22,body_shop,Body Shop (BIW),266.04,54.22,88.67,61.99,31.92,313,green
2025-11-17 11:05:22,quality,Quality Control,108.14,21.7,95.17,25.2,12.98,336,green
2025-11-17 11:05:22,stamping,Stamping Shop,170.59,62.38,89.21,39.75,20.47,315,green
2025-11-17 11:05:22,paint,Paint Shop,437.17,194.48,86.45,101.86,52.46,305,green
2025-11-17 11:05:22,logistics,Logistics,98.07,19.62,93.17,22.85,11.77,329,green
2025-11-17 11:05:22,powertrain,Powertrain Assembly,198.38,37.89,89.43,46.22,23.81,315,green
2025-11-17 11:05:22,assembly,General Assembly,250.75,26.02,90.79,58.42,30.09,320,green
2025-11-17 12:05:22,paint,Paint Shop,483.58,194.44,82.94,112.67,58.03,336,green
2025-11-17 12:05:22,logistics,Logistics,115.52,18.61,94.24,26.92,13.86,381,green
2025-11-17 12:05:22,assembly,General Assembly,281.54,24.54,88.51,65.6,33.78,358,green
2025-11-17 12:05:22,stamping,Stamping Shop,176.2,70.52,84.29,41.05,21.14,341,green
2025-11-17 12:05:22,quality,Quality Control,132.59,22.14,93.49,30.89,15.91,378,green
2025-11-17 12:05:22,powertrain,Powertrain Assembly,226.23,34.86,67.72213044679152,52.71,27.15,359,red
2025-11-17 12:05:22,body_shop,Body Shop (BIW),307.13,55.39,88.22,71.56,36.86,357,green
2025-11-17 13:05:22,paint,Paint Shop,601.3,195.06,80.76,140.1,72.16,408,green
2025-11-17 13:05:22,logistics,Logistics,128.14,20.34,89.5,29.86,15.38,453,green
2025-11-17 13:05:22,powertrain,Powertrain Assembly,297.69,34.12,86.88,69.36,35.72,440,green
2025-11-17 13:05:22,body_shop,Body Shop (BIW),622.0738294408726,51.32,83.61,127.509107076446,49.43,423,green
2025-11-17 13:05:22,quality,Quality Control,149.57,21.31,88.41,34.85,17.95,447,green
2025-11-17 13:05:22,assembly,General Assembly,349.32,25.46,88.41,81.39,41.92,447,green
2025-11-17 13:05:22,stamping,Stamping Shop,239.65,66.38,94.09,55.84,28.76,476,green
2025-11-17 14:05:22,powertrain,Powertrain Assembly,356.89,36.8,87.65,83.16,42.83,583,green
2025-11-17 14:05:22,logistics,Logistics,166.76,20.79,87.27,38.85,20.01,581,green
2025-11-17 14:05:22,assembly,General Assembly,448.97,25.89,83.69,104.61,53.88,557,green
2025-11-17 14:05:22,paint,Paint Shop,824.58,195.06,85.92,192.13,98.95,572,green
2025-11-17 14:05:22,stamping,Stamping Shop,284.19,68.24,87.95,66.22,34.1,585,green
